0;Hamburguer buns 4pce;Made in ,,,;PKT;Pan hamburguesas 4und;1,44;1000;558.jpg;558.jpg;7;FP0268;0
0;Hot dog buns 6und;Made in ,,,;PKT;Pan viena panchos 6und;1,44;1000;558.jpg;558.jpg;7;FP0269;0
0;Piononos 250grm;Made in ,,,;PKT;Piononos 250grm;1,62;1000;558.jpg;558.jpg;7;FP0270;0
0;Pizza bases 2pces;Made in ,,,;PKT;Pre-pizzas 2und;1,78;1000;558.jpg;558.jpg;7;FP0271;0
0;Ravioli 500grm;Made in ,,,;PKT;Ravioles 500grm;2,26;1000;568.jpg;568.jpg;7;FP0272;0
0;Fresh eggs;Made in ,,,;DOZ;Huevos frescos;1,68;1000;568.jpg;568.jpg;9;FP0401;0
0;Milk semi-skimmed l.l. 1ltr;Made in ,,,;LTR;Leche descremada 12x1ltr;1,66;1000;540.jpg;540.jpg;9;FP0402;0
0;Milk whole longlife 1ltr;Made in ,,,;LTR;Leche entera 12x1ltr;1,66;1000;485.jpg;485.jpg;9;FP0403;0
0;Margarine 500grm;Made in ,,,;PKT;Margarina 500grm;3,94;1000;546.jpg;546.jpg;9;FP0404;0
0;Cream long life 200ml;Made in ,,,;PCE;Crema larga vida 200ml;1,82;1000;542.jpg;542.jpg;9;FP0405;0
0;Yoghurt fruit 125grm;Made in ,,,;CUP;Yoghurt fruta 125grm;0,68;1000;531.jpg;531.jpg;9;FP0406;0
0;Yoghurt vanilla 190grm;Made in ,,,;CUP;Yoghurt vainilla 190grm;0,76;1000;530.jpg;530.jpg;9;FP0407;0
0;Yoghurt with fruits 150grm;Made in ,,,;CUP;Yoghurt con frutas 150grm;0,88;1000;529.jpg;529.jpg;9;FP0408;0
0;Yoghurt drinks 1ltr;Made in ,,,;LTR;Yoghurt bebible 1ltr tetrapack;2,58;1000;537.jpg;537.jpg;9;FP0409;0
0;Yoghurt Natural 200grm;Made in ,,,;CUP;Yoghurt Natural 190grm;1,36;1000;526.jpg;526.jpg;9;FP0410;0
